"{'火盐', '矮人油'}", "{12, 7}", 999
"{'灵质', '鹰的蛋', '龙葵'}", "{19, 44, 53, 14}", 1775
"{'灵质', '人肉', '虚无盐'}", "{31, 14, 7}", 501
"{'灵质', '人肉', '夜茄'}", "{44, 14, 7}", 894
"{'灵质', '人肉', '小恶魔菌'}", "{24, 14, 7}", 1245
"{'灵质', '夜茄', '虚无盐'}", "{44, 14, 31}", 1068
"{'灵质', '奈恩根', '虚无盐'}", "{23, 14, 31}", 595
"{'灵质', '深红奈恩根', '虚无盐'}", "{23, 14, 31}", 595
"{'灵质', '苔原棉花', '虚无盐'}", "{23, 14, 31}", 595
"{'灵质', '猩红奈恩根', '虚无盐'}", "{23, 14, 31}", 595
"{'灵质', '夜茄', '龙葵'}", "{19, 53, 44, 14}", 1775
"{'灵质', '人类心脏', '夜茄'}", "{19, 44, 14}", 1727
"{'灵质', '鹰的蛋', '夜茄'}", "{19, 44, 53, 14}", 1775
"{'烈焰树精木片', '烧焦的树精木', '树精的树液'}", "{18, 19, 8, 27}", 2309
"{'烈焰树精木片', '蓝蝶翅膀', '树精的树液'}", "{19, 25, 27}", 1260
"{'烈焰树精木片', '烧焦的树精木', '树精的树液'}", "{19, 27}", 1211
"{'先祖蛾翅膀', '烈焰树精木片', '树精的树液'}", "{19, 25, 27}", 1260
"{'烈焰树精木片', '烧焦的树精木', '树精的树液'}", "{18, 19, 8, 27}", 2309
"{'蓝蝶翅膀', '蓝山花', '小麦'}", "{33, 19, 4, 35}", 1867
"{'蓝蝶翅膀', '蓝山花', '熊爪'}", "{33, 19, 35}", 1739
"{'先祖蛾翅膀', '蓝蝶翅膀', '蓝山花'}", "{33, 19}", 1346
"{'树精的树液', '蓝蝶翅膀', '蓝山花'}", "{33, 19, 25}", 1395
"{'先祖蛾翅膀', '蓝蝶翅膀', '蓝山花'}", "{33, 19, 25, 15}", 1544
"{'蜘蛛卵', '蓝蝶翅膀', '蓝山花'}", "{33, 19, 15}", 1495
"{'熊爪', '蓝山花', '小麦'}", "{19, 35, 4}", 1507
"{'先祖蛾翅膀', '蓝山花', '小麦'}", "{19, 33, 35, 4}", 1867
"{'蓝山花', '魔族心脏', '小麦'}", "{17, 35, 4}", 1112
"{'沼泽真菌荚', '蓝山花', '小麦'}", "{3, 35, 4}", 790
"{'先祖蛾翅膀', '熊爪', '蓝山花'}", "{35, 19, 33}", 1739
"{'熊爪', '蓝山花', '小珍珠'}", "{35, 42, 19, 6}", 2094
"{'先祖蛾翅膀', '蓝蝶翅膀', '蓝山花'}", "{33, 19, 25, 15}", 1544
"{'先祖蛾翅膀', '树精的树液', '蓝山花'}", "{33, 19, 25}", 1395
"{'先祖蛾翅膀', '蓝山花', '蜘蛛卵'}", "{33, 19, 15}", 1495
"{'沼泽真菌荚', '蓝色蜻蜓', '魔族心脏'}", "{51, 4, 21}", 987
"{'娜米拉腐菌', '蓝色蜻蜓', '魔族心脏'}", "{16, 4, 21}", 774
"{'蓝色蜻蜓', '魔族心脏', '小麦'}", "{17, 4, 21}", 1170
"{'沼泽真菌荚', '蓝色蜻蜓', '小恶魔菌'}", "{24, 51, 4}", 1607
"{'沼泽真菌荚', '蓝色蜻蜓', '小麦'}", "{3, 51, 4}", 805
"{'先祖蛾翅膀', '树精的树液', '蓝蝶翅膀'}", "{33, 19, 25, 15}", 1544
"{'蜘蛛卵', '树精的树液', '蓝蝶翅膀'}", "{25, 19, 15}", 1184
"{'树精的树液', '蓝蝶翅膀', '烧焦的树精木'}", "{27, 25, 19}", 1260
"{'先祖蛾翅膀', '树精的树液', '蓝蝶翅膀'}", "{25, 19}", 1035
"{'先祖蛾翅膀', '蓝蝶翅膀', '蜘蛛卵'}", "{33, 19, 25, 15}", 1544
"{'先祖蛾翅膀', '树精的树液', '蓝蝶翅膀'}", "{33, 19, 25, 15}", 1544
"{'先祖蛾翅膀', '蓝蝶翅膀', '蜘蛛卵'}", "{33, 19, 25, 15}", 1544
"{'蜘蛛卵', '蓝蝶翅膀', '犬根'}", "{19, 37, 15}", 1697
"{'蜘蛛卵', '蓝蝶翅膀', '先祖蛾翅膀'}", "{19, 15}", 1135
"{'树伞菌', '天鹅菇', '鳞片伞菌'}", "{11, 36}", 1296
"{'树伞菌', '藤蔓丛', '鳞片伞菌'}", "{11, 36, 45, 22}", 2480
"{'树伞菌', '直立根', '鳞片伞菌'}", "{11, 36, 22}", 1489
"{'树伞菌', '天鹅菇', '鳞片伞菌'}", "{50, 36, 7, 11}", 1772
"{'树伞菌', '直立根', '鳞片伞菌'}", "{11, 36, 7}", 1449
"{'天鹅菇', '藤蔓丛', '鳞片伞菌'}", "{11, 36, 45, 22}", 2480
"{'天鹅菇', '直立根', '鳞片伞菌'}", "{11, 36, 22}", 1489
"{'天鹅菇', '树伞菌', '鳞片伞菌'}", "{50, 36, 7, 11}", 1772
"{'天鹅菇', '直立根', '鳞片伞菌'}", "{11, 36, 7}", 1449
"{'直立根', '藤蔓丛', '鳞片伞菌'}", "{36, 45, 22}", 1634
"{'直立根', '藤蔓丛', '鳞片伞菌'}", "{45, 22, 7}", 1337
"{'直立根', '树伞菌', '鳞片伞菌'}", "{36, 22, 7}", 796
"{'直立根', '天鹅菇', '鳞片伞菌'}", "{36, 22, 7}", 796
"{'直立根', '藤蔓丛', '鳞片伞菌'}", "{36, 22, 7}", 796
"{'直立根', '月亮糖', '鳞片伞菌'}", "{36, 12, 22, 7}", 1642
"{'直立根', '盐堆', '鳞片伞菌'}", "{36, 12, 22}", 1489
"{'人类心脏', '夜茄', '龙葵'}", "{19, 53, 44, 14}", 1775
"{'人类心脏', '鹰的蛋', '龙葵'}", "{19, 53, 14}", 1055
"{'乌鸦鬼婆之羽', '人类心脏', '龙葵'}", "{16, 19, 20, 14}", 1606
"{'人类心脏', '雪精灵耳', '龙葵'}", "{19, 20, 14}", 1411
"{'人类心脏', '夜茄', '龙葵'}", "{19, 14}", 1007
"{'鹰的蛋', '夜茄', '龙葵'}", "{19, 53, 44, 14}", 1775
"{'人类心脏', '夜茄', '龙葵'}", "{19, 53, 44, 14}", 1775
"{'鹰的蛋', '夜茄', '龙葵'}", "{19, 53, 44, 14}", 1775
"{'鹰的蛋', '夜茄', '龙葵'}", "{19, 53}", 1034
"{'娜米拉腐菌', '魔族心脏', '小麦'}", "{16, 17, 4, 21}", 1365
"{'娜米拉腐菌', '诺德藤壶', '魔族心脏'}", "{16, 13, 21}", 1492
"{'娜米拉腐菌', '魔族心脏', '闪光花'}", "{16, 13, 21}", 1492
"{'娜米拉腐菌', '幽光萌花', '魔族心脏'}", "{16, 13, 21}", 1492
"{'娜米拉腐菌', '月蛾翅膀', '魔族心脏'}", "{16, 13, 21}", 1492
"{'沼泽真菌荚', '魔族心脏', '小麦'}", "{17, 3, 4}", 988
"{'气母胶质', '水母果冻', '猛犸牙粉'}", "{21, 6}", 604
"{'气母胶质', '猛犸牙粉', '紫山花'}", "{38, 21, 6}", 1166
"{'气母胶质', '水母果冻', '猛犸牙粉'}", "{21, 6, 24, 45}", 2666
"{'气母胶质', '猛犸牙粉', '闪光花'}", "{24, 21, 6}", 1675
"{'气母胶质', '猛犸牙粉', '幽光萌花'}", "{24, 21, 6}", 1675
"{'气母胶质', '猛犸牙粉', '幽魂外皮'}", "{45, 21, 6}", 1595
"{'气母胶质', '猛犸牙粉', '鹰喙'}", "{45, 21, 6}", 1595
"{'水母果冻', '猛犸牙粉', '紫山花'}", "{38, 21, 6}", 1166
"{'气母胶质', '水母果冻', '猛犸牙粉'}", "{21, 6, 24, 45}", 2666
"{'水母果冻', '猛犸牙粉', '闪光花'}", "{24, 21, 6}", 1675
"{'水母果冻', '猛犸牙粉', '幽光萌花'}", "{24, 21, 6}", 1675
"{'水母果冻', '猛犸牙粉', '幽魂外皮'}", "{45, 21, 6}", 1595
"{'鹰喙', '水母果冻', '猛犸牙粉'}", "{45, 21, 6}", 1595
"{'猛犸牙粉', '紫山花', '小珍珠'}", "{9, 38, 6}", 1123
"{'萤火虫的胸壳', '猛犸牙粉', '紫山花'}", "{3, 38, 6}", 984
"{'猛犸牙粉', '紫山花', '银岸鲈鱼'}", "{9, 38, 6}", 1123
"{'鹰喙', '猛犸牙粉', '紫山花'}", "{9, 38, 6}", 1123
"{'奈恩根', '深红奈恩根', '虚无盐'}", "{54, 23, 14, 15}", 1662
"{'猩红奈恩根', '奈恩根', '深红奈恩根'}", "{14, 15, 54, 23}", 1662
"{'奈恩根', '深红奈恩根', '虚无盐'}", "{54, 23, 14, 15}", 1662
"{'猩红奈恩根', '奈恩根', '深红奈恩根'}", "{14, 15, 54, 23}", 1662
"{'猩红奈恩根', '奈恩根', '虚无盐'}", "{54, 23, 14, 15}", 1662
"{'奈恩根', '深红奈恩根', '虚无盐'}", "{14, 23}", 268
"{'奈恩根', '苔原棉花', '虚无盐'}", "{31, 14, 23}", 595
"{'猩红奈恩根', '奈恩根', '虚无盐'}", "{14, 23}", 268
"{'猩红奈恩根', '奈恩根', '深红奈恩根'}", "{14, 15, 54, 23}", 1662
"{'猩红奈恩根', '奈恩根', '虚无盐'}", "{54, 23, 14, 15}", 1662
"{'娜米拉腐菌', '诺德藤壶', '闪光花'}", "{16, 21, 13}", 1492
"{'娜米拉腐菌', '诺德藤壶', '幽光萌花'}", "{16, 21, 13}", 1492
"{'娜米拉腐菌', '月蛾翅膀', '诺德藤壶'}", "{16, 13}", 1041
"{'娜米拉腐菌', '月蛾翅膀', '诺德藤壶'}", "{16, 13}", 1041
"{'娜米拉腐菌', '幽光萌花', '闪光花'}", "{21, 13}", 1297
"{'娜米拉腐菌', '月蛾翅膀', '闪光花'}", "{16, 21, 13}", 1492
"{'娜米拉腐菌', '气母胶质', '闪光花'}", "{24, 21, 13}", 2368
"{'娜米拉腐菌', '水母果冻', '闪光花'}", "{24, 21, 13}", 2368
"{'娜米拉腐菌', '幽光萌花', '闪光花'}", "{21, 23, 24, 13}", 2615
"{'娜米拉腐菌', '月蛾翅膀', '幽光萌花'}", "{16, 21, 13}", 1492
"{'娜米拉腐菌', '气母胶质', '幽光萌花'}", "{24, 21, 13}", 2368
"{'娜米拉腐菌', '水母果冻', '幽光萌花'}", "{24, 21, 13}", 2368
"{'娜米拉腐菌', '幽光萌花', '闪光花'}", "{21, 23, 24, 13}", 2615
"{'娜米拉腐菌', '月蛾翅膀', '诺德藤壶'}", "{16, 13}", 1041
"{'娜米拉腐菌', '吸血鬼灰烬', '月蛾翅膀'}", "{16, 13, 54}", 2286
"{'吸血鬼灰烬', '月蛾翅膀', '诺德藤壶'}", "{16, 13, 54}", 2286
"{'水母果冻', '气母胶质', '闪光花'}", "{21, 6, 24, 45}", 2666
"{'水母果冻', '气母胶质', '幽光萌花'}", "{21, 6, 24, 45}", 2666
"{'水母果冻', '气母胶质', '幽魂外皮'}", "{21, 6, 24, 45}", 2666
"{'鹰喙', '水母果冻', '气母胶质'}", "{21, 6, 24, 45}", 2666
"{'水母果冻', '气母胶质', '闪光花'}", "{21, 6, 24, 45}", 2666
"{'水母果冻', '气母胶质', '幽光萌花'}", "{21, 6, 24, 45}", 2666
"{'水母果冻', '气母胶质', '幽魂外皮'}", "{21, 6, 24, 45}", 2666
"{'鹰喙', '水母果冻', '气母胶质'}", "{21, 6, 24, 45}", 2666
"{'气母胶质', '幽光萌花', '闪光花'}", "{24, 21}", 1522
"{'气母胶质', '幽魂外皮', '闪光花'}", "{24, 45, 21, 6}", 2666
"{'鹰喙', '气母胶质', '闪光花'}", "{24, 45, 21, 6}", 2666
"{'水母果冻', '气母胶质', '闪光花'}", "{24, 21}", 1522
"{'气母胶质', '幽光萌花', '闪光花'}", "{21, 23, 24, 13}", 2615
"{'气母胶质', '幽光萌花', '幽魂外皮'}", "{24, 45, 21, 6}", 2666
"{'鹰喙', '气母胶质', '幽光萌花'}", "{24, 45, 21, 6}", 2666
"{'水母果冻', '气母胶质', '幽光萌花'}", "{24, 21}", 1522
"{'气母胶质', '幽光萌花', '闪光花'}", "{21, 23, 24, 13}", 2615
"{'鹰喙', '气母胶质', '幽魂外皮'}", "{45, 6}", 1144
"{'水母果冻', '气母胶质', '幽魂外皮'}", "{45, 6}", 1144
"{'鹰喙', '气母胶质', '幽魂外皮'}", "{45, 6}", 1144
"{'鹰喙', '气母胶质', '松木画眉蛋'}", "{51, 45, 6}", 1552
"{'鹰喙', '水母果冻', '气母胶质'}", "{45, 6}", 1144
"{'鹰喙', '气母胶质', '小珍珠'}", "{9, 45, 6}", 1552
"{'鹰喙', '气母胶质', '雪果'}", "{9, 51, 45, 6}", 1960
"{'鹰喙', '气母胶质', '幽魂外皮'}", "{45, 6}", 1144
"{'鹰喙', '气母胶质', '银岸鲈鱼'}", "{9, 45, 6}", 1552
"{'鹰喙', '气母胶质', '珍珠'}", "{51, 45, 6}", 1552
"{'鹰喙', '气母胶质', '紫山花'}", "{9, 45, 6}", 1552
"{'气泡草', '岩莺的蛋', '石溪刺莺卵'}", "{4, 15}", 277
"{'气泡草', '犬根', '石溪刺莺卵'}", "{42, 4, 15}", 839
"{'气泡草', '岩莺的蛋', '石溪刺莺卵'}", "{4, 22, 42, 15}", 1032
"{'气泡草', '岩莺的蛋', '犬根'}", "{42, 4, 15}", 839
"{'气泡草', '岩莺的蛋', '石溪刺莺卵'}", "{4, 22, 42, 15}", 1032
"{'岩莺的蛋', '犬根', '石溪刺莺卵'}", "{42, 15}", 711
"{'蜘蛛卵', '犬根', '石溪刺莺卵'}", "{42, 37, 15}", 1273
"{'岩莺的蛋', '犬根', '石溪刺莺卵'}", "{4, 22, 42, 15}", 1032
"{'蜘蛛卵', '岩莺的蛋', '犬根'}", "{42, 37, 15}", 1273
"{'岩莺的蛋', '犬根', '石溪刺莺卵'}", "{4, 22, 42, 15}", 1032
"{'蜘蛛卵', '犬根', '先祖蛾翅膀'}", "{19, 37, 15}", 1697
"{'乌鸦鬼婆之羽', '人类心脏', '雪精灵耳'}", "{16, 20, 14}", 620
"{'乌鸦鬼婆之羽', '人类心脏', '夜茄'}", "{16, 19, 20, 14}", 1606
"{'乌鸦鬼婆之羽', '人类心脏', '特拉玛根'}", "{16, 49, 20}", 806
"{'乌鸦鬼婆之羽', '人类心脏', '真菌的根'}", "{16, 49, 20}", 806
"{'人类心脏', '夜茄', '雪精灵耳'}", "{19, 20, 14}", 1411
"{'人类心脏', '鹰的蛋', '夜茄'}", "{19, 53, 14}", 1055
"{'沼泽真菌荚', '人肉', '小恶魔菌'}", "{24, 4, 14}", 1220
"{'鹰喙', '松木画眉蛋', '珍珠'}", "{51, 6}", 561
"{'鹰喙', '水母果冻', '松木画眉蛋'}", "{51, 45, 6}", 1552
"{'鹰喙', '松木画眉蛋', '小珍珠'}", "{9, 51, 6}", 969
"{'鹰喙', '雪果', '松木画眉蛋'}", "{9, 51, 6}", 969
"{'鹰喙', '松木画眉蛋', '幽魂外皮'}", "{51, 45, 6}", 1552
"{'鹰喙', '松木画眉蛋', '银岸鲈鱼'}", "{9, 51, 6}", 969
"{'鹰喙', '松木画眉蛋', '珍珠'}", "{51, 6}", 561
"{'鹰喙', '松木画眉蛋', '紫山花'}", "{9, 51, 6}", 969
"{'鹰喙', '松木画眉蛋', '珍珠'}", "{51, 6}", 561
"{'树伞菌', '直立根', '天鹅菇'}", "{50, 36, 7, 11}", 1772
"{'树伞菌', '直立根', '天鹅菇'}", "{50, 36, 7, 11}", 1772
"{'树伞菌', '直立根', '天鹅菇'}", "{36, 7}", 603
"{'树伞菌', '藤蔓丛', '直立根'}", "{36, 22, 7}", 796
"{'树伞菌', '直立根', '月亮糖'}", "{36, 12, 7}", 1449
"{'树伞菌', '直立根', '盐堆'}", "{36, 12, 22, 7}", 1642
"{'先祖蛾翅膀', '树精的树液', '烧焦的树精木'}", "{27, 25, 19}", 1260
"{'先祖蛾翅膀', '树精的树液', '蜘蛛卵'}", "{25, 19, 15}", 1184
"{'直立根', '霜盐', '月亮糖'}", "{7, 8, 9, 12}", 1585
"{'猩红奈恩根', '深红奈恩根', '虚无盐'}", "{54, 23, 14, 15}", 1662
"{'苔原棉花', '深红奈恩根', '虚无盐'}", "{31, 14, 23}", 595
"{'猩红奈恩根', '深红奈恩根', '虚无盐'}", "{14, 23}", 268
"{'猩红奈恩根', '深红奈恩根', '虚无盐'}", "{54, 23, 14, 15}", 1662
"{'水母果冻', '幽光萌花', '闪光花'}", "{24, 21}", 1522
"{'水母果冻', '幽魂外皮', '闪光花'}", "{24, 45, 21, 6}", 2666
"{'鹰喙', '水母果冻', '闪光花'}", "{24, 45, 21, 6}", 2666
"{'水母果冻', '幽光萌花', '闪光花'}", "{21, 23, 24, 13}", 2615
"{'水母果冻', '幽光萌花', '幽魂外皮'}", "{24, 45, 21, 6}", 2666
"{'鹰喙', '水母果冻', '幽光萌花'}", "{24, 45, 21, 6}", 2666
"{'水母果冻', '幽光萌花', '闪光花'}", "{21, 23, 24, 13}", 2615
"{'鹰喙', '水母果冻', '幽魂外皮'}", "{45, 6}", 1144
"{'鹰喙', '水母果冻', '幽魂外皮'}", "{45, 6}", 1144
"{'鹰喙', '水母果冻', '小珍珠'}", "{9, 45, 6}", 1552
"{'鹰喙', '水母果冻', '雪果'}", "{9, 51, 45, 6}", 1960
"{'鹰喙', '水母果冻', '幽魂外皮'}", "{45, 6}", 1144
"{'鹰喙', '水母果冻', '银岸鲈鱼'}", "{9, 45, 6}", 1552
"{'鹰喙', '水母果冻', '珍珠'}", "{51, 45, 6}", 1552
"{'鹰喙', '水母果冻', '紫山花'}", "{9, 45, 6}", 1552
"{'乌鸦鬼婆之羽', '真菌的根', '特拉玛根'}", "{16, 49, 18, 45}", 2313
"{'乌鸦鬼婆之羽', '真菌的根', '特拉玛根'}", "{16, 49}", 402
"{'乌鸦鬼婆之羽', '真菌的根', '特拉玛根'}", "{16, 49, 18, 45}", 2313
"{'乌鸦鬼婆之爪', '苔原棉花', '虚无盐'}", "{28, 31, 23}", 804
"{'鲜血王冠', '乌鸦鬼婆之爪', '苔原棉花'}", "{41, 28, 23}", 1039
"{'鲜血王冠', '苔原棉花', '虚无盐'}", "{41, 23, 31}", 1136
"{'猩红奈恩根', '苔原棉花', '虚无盐'}", "{23, 14, 31}", 595
"{'天鹅菇', '藤蔓丛', '直立根'}", "{36, 22, 7}", 796
"{'天鹅菇', '直立根', '月亮糖'}", "{36, 12, 7}", 1449
"{'天鹅菇', '直立根', '盐堆'}", "{36, 12, 22, 7}", 1642
"{'直立根', '藤蔓丛', '月亮糖'}", "{12, 22, 7}", 1192
"{'直立根', '藤蔓丛', '盐堆'}", "{12, 22, 7}", 1192
"{'沼泽真菌荚', '小恶魔菌', '小麦'}", "{24, 3, 4}", 1468
"{'熊爪', '小珍珠', '银岸鲈鱼'}", "{9, 42, 6}", 1123
"{'鹰喙', '熊爪', '小珍珠'}", "{9, 42, 6}", 1123
"{'熊爪', '小珍珠', '紫山花'}", "{9, 42, 6}", 1123
"{'鹰喙', '小珍珠', '银岸鲈鱼'}", "{9, 6}", 561
"{'小珍珠', '银岸鲈鱼', '紫山花'}", "{9, 6}", 561
"{'希思特鲤鱼', '小珍珠', '银岸鲈鱼'}", "{9, 6, 17}", 1152
"{'小珍珠', '银岸鲈鱼', '雪鼠尾巴'}", "{46, 9, 6, 17}", 1175
"{'鹰喙', '小珍珠', '银岸鲈鱼'}", "{9, 6}", 561
"{'小珍珠', '银岸鲈鱼', '紫山花'}", "{9, 6}", 561
"{'鹰喙', '小珍珠', '紫山花'}", "{9, 6}", 561
"{'鹰喙', '雪果', '小珍珠'}", "{9, 51, 6}", 969
"{'鹰喙', '小珍珠', '幽魂外皮'}", "{9, 45, 6}", 1552
"{'鹰喙', '小珍珠', '银岸鲈鱼'}", "{9, 6}", 561
"{'鹰喙', '小珍珠', '珍珠'}", "{9, 51, 6}", 969
"{'鹰喙', '小珍珠', '紫山花'}", "{9, 6}", 561
"{'萤火虫的胸壳', '小珍珠', '紫山花'}", "{9, 3, 6}", 830
"{'小珍珠', '银岸鲈鱼', '紫山花'}", "{9, 6}", 561
"{'鹰喙', '小珍珠', '紫山花'}", "{9, 6}", 561
"{'银岸鲈鱼', '希思特鲤鱼', '雪鼠尾巴'}", "{46, 17, 6}", 767
"{'鹰喙', '银岸鲈鱼', '希思特鲤鱼'}", "{17, 6, 9}", 1152
"{'银岸鲈鱼', '紫山花', '希思特鲤鱼'}", "{17, 6, 9}", 1152
"{'鹰喙', '雪果', '幽魂外皮'}", "{9, 51, 45, 6}", 1960
"{'鹰喙', '雪果', '银岸鲈鱼'}", "{9, 51, 6}", 969
"{'鹰喙', '雪果', '珍珠'}", "{9, 51, 6}", 969
"{'鹰喙', '雪果', '紫山花'}", "{9, 51, 6}", 969
"{'鹰喙', '银岸鲈鱼', '雪鼠尾巴'}", "{17, 6, 46, 9}", 1175
"{'紫山花', '银岸鲈鱼', '雪鼠尾巴'}", "{17, 6, 46, 9}", 1175
"{'鹰喙', '银岸鲈鱼', '幽魂外皮'}", "{9, 45, 6}", 1552
"{'鹰喙', '幽魂外皮', '珍珠'}", "{51, 45, 6}", 1552
"{'鹰喙', '紫山花', '幽魂外皮'}", "{9, 45, 6}", 1552
"{'直立根', '盐堆', '月亮糖'}", "{12, 22, 7}", 1192
"{'萤火虫的胸壳', '紫山花', '银岸鲈鱼'}", "{9, 3, 6}", 830
"{'萤火虫的胸壳', '鹰喙', '紫山花'}", "{9, 3, 6}", 830
"{'鹰喙', '紫山花', '银岸鲈鱼'}", "{9, 6}", 561
"{'鹰喙', '银岸鲈鱼', '珍珠'}", "{9, 51, 6}", 969
"{'鹰喙', '紫山花', '银岸鲈鱼'}", "{9, 6}", 561
"{'鹰喙', '紫山花', '银岸鲈鱼'}", "{9, 6}", 561
"{'鹰喙', '紫山花', '珍珠'}", "{9, 51, 6}", 969
